enum_name,enum_id,bedes_content_uuid,bedes_term,bedes_definition,bedes_url,bedes_related_term_uuid,distance
Service-Beauty and health,4499,9ccb845f-91c3-4ef2-b3cd-21efce23014a,Service beauty and health,"Premises with beauty services including barber shops, hair stylist shops, facial salons, nail salon, hairdressing salon, cosmetology salon, and other personal care services.",https://bedes.lbl.gov/node/9ccb845f-91c3-4ef2-b3cd-21efce23014a,c96589bd-0dfc-47a4-b040-11dba49d2ebd,0.9245217391304349
Service-Production and assembly,4500,0ec135d7-61ac-4abb-a1c9-190f7cb2bd63,Service production and assembly,"Premises with services for the production of paper products, tailoring, and flower arrangements.",https://bedes.lbl.gov/node/0ec135d7-61ac-4abb-a1c9-190f7cb2bd63,c96589bd-0dfc-47a4-b040-11dba49d2ebd,0.9259176863181312
Service,4501,f6d23dca-b8af-4cf2-b5b8-4ee50700be38,Service,These establishments may provide general services on the premises.,https://bedes.lbl.gov/node/f6d23dca-b8af-4cf2-b5b8-4ee50700be38,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Transportation terminal,4502,cd47d70e-e904-45d4-aac7-9f860f35c0c4,Transportation terminal,"A terminal premises where freight and passengers either departs, arrives, or is handled in the transportation process using facilities and equipment to accommodate the traffic.",https://bedes.lbl.gov/node/cd47d70e-e904-45d4-aac7-9f860f35c0c4,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Central Plant,4503,cdd7c4bd-0254-4561-b8c0-4724b0e6e91d,Central plant,"A central plant is the energy center of a campus, producing and distributing primary utilities from the central location.",https://bedes.lbl.gov/node/cdd7c4bd-0254-4561-b8c0-4724b0e6e91d,c96589bd-0dfc-47a4-b040-11dba49d2ebd,0.9692307692307692
Water treatment-Wastewater,4504,faa38c13-6d21-4f73-be4f-5bf8527e658e,Water treatment wastewater,"Wastewater Treatment Plant refers to facilities designed to treat municipal wastewater. This classification is intended for primary, secondary, and advanced treatment facilities with or without nutrient removal. Treatment processes may include biological, chemical, and physical treatment. This classification does not apply to drinking water treatment and distribution facilities.",https://bedes.lbl.gov/node/faa38c13-6d21-4f73-be4f-5bf8527e658e,c96589bd-0dfc-47a4-b040-11dba49d2ebd,0.9525641025641025
Water treatment-Drinking water and distribution,4505,7771123f-aa3e-49d9-9a97-25b32ec1108d,Water treatment drinking water and distribution,"Drinking Water Treatment and Distribution refers to premises designed to pump and distribute drinking water through a network of pipes. Depending on the water source (groundwater, surface water, purchased water), a water utility may or may not contain a treatment process. This classification applies to any and all water sources and any and all levels of treatment.",https://bedes.lbl.gov/node/7771123f-aa3e-49d9-9a97-25b32ec1108d,c96589bd-0dfc-47a4-b040-11dba49d2ebd,0.9429787234042554
Water treatment,4506,d35768c3-d8b9-483e-bb70-fce186c96679,Water treatment,"Premises with operating water treatment plants including pumping stations, aqueducts, and/or distribution mains.",https://bedes.lbl.gov/node/d35768c3-d8b9-483e-bb70-fce186c96679,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Energy generation plant,4507,bb52c754-f896-4666-8a2e-b2671ea9d519,Energy generation plant,"A premises with a facility designed to produce electric energy from another form of energy such as fossil fuel, geothermal, and solar.",https://bedes.lbl.gov/node/bb52c754-f896-4666-8a2e-b2671ea9d519,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Industrial manufacturing plant,4508,8ca5ad11-3617-49cd-95ad-de2545187ab4,Industrial manufacturing plant,"A premises with a manufacturing production facility of merchandise using labor, machines, chemical and biological processing, or formulation that transforms raw materials into finished goods at large scales.",https://bedes.lbl.gov/node/8ca5ad11-3617-49cd-95ad-de2545187ab4,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Utility,4509,fb748dd3-6611-4a63-afdb-eebf3a78dae7,Utility,"A premises providing services for the public such as electricity, natural gas, water, sewage, and telecommunications.",https://bedes.lbl.gov/node/fb748dd3-6611-4a63-afdb-eebf3a78dae7,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Industrial,4510,81950e3d-3bbe-495d-9586-08eafad5c029,Industrial,"Industrial premises including food processing, manufacturing, high tech, metal processing, and pulp and paper firms. Premises may have fixed pieces of equipment, buildings or complexes used to produce goods as part of any process or system such as voltage optimization, water and wastewater systems, transport processing or other activity involving farm products off-farm.",https://bedes.lbl.gov/node/81950e3d-3bbe-495d-9586-08eafad5c029,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Agricultural estate,4511,075c8db5-eb05-43cd-90c2-f69ef4631ec1,Agricultural estate,"Premises accommodating dairy farms, cattle ranch, and farms.",https://bedes.lbl.gov/node/075c8db5-eb05-43cd-90c2-f69ef4631ec1,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Mixed-use commercial,4512,622b9f3b-1315-4700-9c04-8d89e71b6f8a,Mixed use commercial,"A commercial premises includes non-manufacturing business establishments including hotels, restaurants, wholesale businesses, retail stores, warehouses, storage facilities, and health, social and educational institutions.",https://bedes.lbl.gov/node/622b9f3b-1315-4700-9c04-8d89e71b6f8a,c96589bd-0dfc-47a4-b040-11dba49d2ebd,0.9589473684210527
Parking,4513,8ac3b248-cf77-437c-98de-9259136b106b,Parking,"Enclosed, partially enclosed, or open parking premises including attached garage, underground parking, uncovered driveways or lots, and covered carports.",https://bedes.lbl.gov/node/8ac3b248-cf77-437c-98de-9259136b106b,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Attic,4514,80e4ef5c-e03e-4d8e-9fb3-747d0266aa76,Attic,A space located below the pitched roof of a residential house or other building.,https://bedes.lbl.gov/node/80e4ef5c-e03e-4d8e-9fb3-747d0266aa76,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Basement,4515,6baa545d-e5f8-4ccd-b36d-6abd63a74cc2,Basement,"Finished, partially-finished, or unfinished.",https://bedes.lbl.gov/node/6baa545d-e5f8-4ccd-b36d-6abd63a74cc2,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Dining area,4516,52242891-1c6e-4282-a7b9-b98a2ef365d3,Dining area,A dining room is a room in a residential house for consuming food.,https://bedes.lbl.gov/node/52242891-1c6e-4282-a7b9-b98a2ef365d3,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Living area,4517,3cfe4179-3e41-4b5f-b9a0-efd0b978a25f,Living area,A living room is a room in a residential house for relaxing and socializing.,https://bedes.lbl.gov/node/3cfe4179-3e41-4b5f-b9a0-efd0b978a25f,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Sleeping area,4518,2f6c1958-a714-46aa-8984-2a24c14e3a16,Sleeping area,A sleeping area is a room where people sleep such as a bedroom.,https://bedes.lbl.gov/node/2f6c1958-a714-46aa-8984-2a24c14e3a16,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Laundry area,4519,259a0705-682b-414d-ab45-e638fc522974,Laundry area,A laundry area is a room or area where clothes are washed and might include a washing machine and clothes dryer.,https://bedes.lbl.gov/node/259a0705-682b-414d-ab45-e638fc522974,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Lodging area,4520,f95870f2-ff16-4a2f-8e17-2e9aca5ef7a1,Lodging area,"A lodging area that is not common to all guests or occupants. For example guest rooms in a hotel, or apartment units in a multifamily complex.",https://bedes.lbl.gov/node/f95870f2-ff16-4a2f-8e17-2e9aca5ef7a1,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Dressing area,4521,87db90bc-0fe5-4f60-9b86-7b2dc327e71c,Dressing area,"A dressing area is a room or area designated for changing one's clothes in a semi-public situation including locker rooms, walk-in closets, changing rooms and dressing rooms in clothing retailers.",https://bedes.lbl.gov/node/87db90bc-0fe5-4f60-9b86-7b2dc327e71c,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Restroom,4522,7d052b29-540e-450e-bfca-6787bab6335c,Restroom,"A restroom is a room or small building containing one or more toilets and/or urinals. Public restrooms might exist as handicapped, unisex and male and/or female restrooms.",https://bedes.lbl.gov/node/7d052b29-540e-450e-bfca-6787bab6335c,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Auditorium,4523,16ff1425-36da-47b3-b2b2-2ffa66edeed6,Auditorium,An auditorium is a large room that enables an audience to hear and watch performances at venues such as theatres.,https://bedes.lbl.gov/node/16ff1425-36da-47b3-b2b2-2ffa66edeed6,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Classroom,4524,3849a619-642e-4d48-9591-12d4ea961a33,Classroom,"A classroom is a room for learning purposes in all types of educational institution premises including public and private schools, corporations, and religious and humanitarian organizations.",https://bedes.lbl.gov/node/3849a619-642e-4d48-9591-12d4ea961a33,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Day room,4525,91cf9e24-8f38-4c86-8dca-24dbb110329a,Day room,"A day room, common room, or communal room is a shared lounge area for daytime recreation often in residence hall premises including universities, colleges, military bases, hospitals, rest homes, hostels, and even minimum-security prisons. It could be connected to private rooms and could include a bathroom.",https://bedes.lbl.gov/node/91cf9e24-8f38-4c86-8dca-24dbb110329a,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Sport play area,4526,791d4a4c-a274-4a34-af33-c153b524724b,Sport play area,"A room for sports, recreation or playing.",https://bedes.lbl.gov/node/791d4a4c-a274-4a34-af33-c153b524724b,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Stage,4527,5626faa3-fa2c-4f91-a323-13b6cc58f7dc,Stage,"A stage is a designated space for the performance of productions, such as music and theater. A stage may consist of raised or un-raised platforms that serve as a focal point for an audience.",https://bedes.lbl.gov/node/5626faa3-fa2c-4f91-a323-13b6cc58f7dc,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Spectator area,4528,4708b988-c078-402d-88de-b72b00c103a3,Spectator area,"A spectator area is a space where the audience may observe, sitting or standing, such as bleachers, guest seating at a theater, and auditorium seating area.",https://bedes.lbl.gov/node/4708b988-c078-402d-88de-b72b00c103a3,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Office work area,4529,2d642de4-9da0-471d-9ca3-286799ea8da5,Office work area,An office work area is a room or area where administrative work is performed.,https://bedes.lbl.gov/node/2d642de4-9da0-471d-9ca3-286799ea8da5,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Non-office work area,4530,bf522975-16be-4227-ba35-761dce114d6e,Non office work area,"A non-office work area is a shared area for administrative work and job duties such as the sales floor of a retailer, and the auto repair room in a repair shop.",https://bedes.lbl.gov/node/bf522975-16be-4227-ba35-761dce114d6e,c96589bd-0dfc-47a4-b040-11dba49d2ebd,0.9152631578947368
Common area,4531,c0bc2a33-99b5-4e72-a771-60271f09fbb4,Common area,"A common area is an area for use by more than one person, and often exist in apartments, gated communities, condominiums, cooperatives and shopping malls.",https://bedes.lbl.gov/node/c0bc2a33-99b5-4e72-a771-60271f09fbb4,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Reception area,4532,d180fe3e-c032-4349-a3db-cb77189cb4d0,Reception area,"A reception area is a space for hospitality after a main event such as a wedding or graduation. It might include food, drinks, and entertainment.",https://bedes.lbl.gov/node/d180fe3e-c032-4349-a3db-cb77189cb4d0,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Waiting area,4533,2f2a4c39-1be8-4d7c-8614-a1d802866047,Waiting area,A waiting area is a space where people sit or stand until an event begins and often exist at a hospital.,https://bedes.lbl.gov/node/2f2a4c39-1be8-4d7c-8614-a1d802866047,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Transportation waiting area,4534,a6fe4e66-ac9d-4f09-b0d0-1b26e7d70110,Transportation waiting area,"A transportation waiting area is a space where people wait until an arrival or departure of a particular mode of transportation, and can exist at an airport such a cell phone lot.",https://bedes.lbl.gov/node/a6fe4e66-ac9d-4f09-b0d0-1b26e7d70110,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Lobby,4535,26e45718-3a2a-4912-a0cb-9017a254fe63,Lobby,"A lobby, foyer or entrance hall is an area often located at the entrance of a building for socializing and greeting.",https://bedes.lbl.gov/node/26e45718-3a2a-4912-a0cb-9017a254fe63,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Conference room,4536,2614f1d8-cf92-4123-b3ea-e724a4fff180,Conference room,"A conference room is a room provided for an event such as a conference and meeting. They might exist at large hotels, arenas, convention centers, and hospitals.",https://bedes.lbl.gov/node/2614f1d8-cf92-4123-b3ea-e724a4fff180,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Computer lab,4537,6a146cdb-2aa8-4535-a878-99c4fa913b16,Computer lab,"A computer lab is for computer use and might have printers and scanners that are often located in premises such as libraries, schools, government buildings, laboratories, community centers, companies, and research centers.",https://bedes.lbl.gov/node/6a146cdb-2aa8-4535-a878-99c4fa913b16,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Data center,4538,e9ca14fc-a528-44e7-a198-a73e181a25d7,Data center,"A data center is a place that houses computer systems and backup power supply, data communication connections, environmental controls, and security devices such as telecommunications and storage systems.",https://bedes.lbl.gov/node/e9ca14fc-a528-44e7-a198-a73e181a25d7,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Printing room,4539,b9a7e9e1-7ec3-496a-a198-714f8cab20c6,Printing room,"A printing room is an area where printing takes place, such as the development of film.",https://bedes.lbl.gov/node/b9a7e9e1-7ec3-496a-a198-714f8cab20c6,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Media center,4540,2d5505b1-e56b-43f5-8c1a-24c35225dcbc,Media center,"A media center is place for researching, viewing and producing a wide range of media.",https://bedes.lbl.gov/node/2d5505b1-e56b-43f5-8c1a-24c35225dcbc,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Telephone data entry,4541,d90397f7-e910-416e-a3bf-5c8eb7f3ec9b,Telephone data entry,A telephone data entry is a place where services include data entry from telephone directories.,https://bedes.lbl.gov/node/d90397f7-e910-416e-a3bf-5c8eb7f3ec9b,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Darkroom,4542,32b00511-7acc-4855-90b4-1ae494ca4a0a,Darkroom,A darkroom is an area that can be made dark for the processing of light-sensitive photographic materials including photographic film and photographic paper.,https://bedes.lbl.gov/node/32b00511-7acc-4855-90b4-1ae494ca4a0a,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Courtroom,4543,b2574ccc-d78b-4088-92f5-372483750a80,Courtroom,A courtroom is a space where a judge holds court hearings.,https://bedes.lbl.gov/node/b2574ccc-d78b-4088-92f5-372483750a80,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Kitchen,4544,89b4f672-e913-4dba-8c95-e9a22d1af9d9,Kitchen,"A kitchen is an area for cooking and food preparation, and might include a stove, a sink, a refrigerator, a microwave oven, a dishwasher and other electric appliances.",https://bedes.lbl.gov/node/89b4f672-e913-4dba-8c95-e9a22d1af9d9,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Kitchenette,4545,221df263-e080-436b-b55b-dc123038554b,Kitchenette,"A kitchenette is a smaller area than a kitchen for a small refrigerator, a microwave oven, hotplate, and/or a sink often found in motel and hotel rooms, small apartments, college dormitories or office buildings.",https://bedes.lbl.gov/node/221df263-e080-436b-b55b-dc123038554b,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Refrigerated storage,4546,ec37f28b-b40a-445a-a96b-c9b88043c19a,Refrigerated storage,"Refrigeration is a process in which work is done to move heat from one location to another. The work of heat transport is traditionally driven by mechanical work, but can also be driven by heat, magnetism, electricity, laser, or other means. Refrigeration has many applications, including, but not limited to: household refrigerators, industrial freezers, cryogenics, and air conditioning. Heat pumps may use the heat output of the refrigeration process, and also may be designed to be reversible, but are otherwise similar to refrigeration units.",https://bedes.lbl.gov/node/ec37f28b-b40a-445a-a96b-c9b88043c19a,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Bar,4547,02117b1b-d812-47f1-bdc5-e5c0605ab3ad,Bar,"A bar is a counter across which alcoholic drinks or refreshments are served, the bar premises include the bar itself, bar seating, and the back-bar where refreshments are prepared.",https://bedes.lbl.gov/node/02117b1b-d812-47f1-bdc5-e5c0605ab3ad,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Dance floor,4548,c9142e31-cf41-4f4a-8e4b-9021b0351509,Dance floor,The dance floor is clear of all furniture so patrons may have room to dance or perform and is usually lit and conditioned differently than the rest of the space.,https://bedes.lbl.gov/node/c9142e31-cf41-4f4a-8e4b-9021b0351509,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Security room,4549,d4498ebc-b943-49f0-99c0-001df1efcba2,Security room,A security room houses safety and security equipment as well as personnel.,https://bedes.lbl.gov/node/d4498ebc-b943-49f0-99c0-001df1efcba2,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Shipping and receiving,4550,faf1388a-e104-4ea6-8a9f-264258fdbbf3,Shipping and receiving,Shipping and receiving premises include loading or unloading docks and processing counters.,https://bedes.lbl.gov/node/faf1388a-e104-4ea6-8a9f-264258fdbbf3,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Mechanical room,4551,cd0e8b58-59bb-4e6c-b153-301be7e32785,Mechanical room,The mechanical room is dedicated to the mechanical equipment and its associated electrical equipment.,https://bedes.lbl.gov/node/cd0e8b58-59bb-4e6c-b153-301be7e32785,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Chemical storage room,4552,d4512f7f-ed48-4bd1-9b27-6e3ca9a2903e,Chemical storage room,Chemical storage rooms follow chemical storage guidelines to protect building occupants from exposure to chemicals and to maintain chemicals in proper storage conditions.,https://bedes.lbl.gov/node/d4512f7f-ed48-4bd1-9b27-6e3ca9a2903e,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Non-chemical storage room,4553,9e1dde58-ee14-4ff8-b1b7-c1d891959101,Non chemical storage room,"Non-chemical storage rooms are pantries, closets, etc.",https://bedes.lbl.gov/node/9e1dde58-ee14-4ff8-b1b7-c1d891959101,c96589bd-0dfc-47a4-b040-11dba49d2ebd,0.9035555555555554
Janitorial closet,4554,1e2f9772-ecd3-4a56-aebb-25249b06cb93,Janitorial closet,Janitorial closets are for storage of janitorial supplies and can also including waste and recycling rooms.,https://bedes.lbl.gov/node/1e2f9772-ecd3-4a56-aebb-25249b06cb93,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Vault,4555,58ad9f8a-7b5c-42da-84ad-e32e64fffc8e,Vault,A vault is a chamber used for storage of precious property.,https://bedes.lbl.gov/node/58ad9f8a-7b5c-42da-84ad-e32e64fffc8e,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Corridor,4556,74ae3421-7517-46aa-993c-b36d40796c85,Corridor,A corridor is a long passage in a building from which doors lead into rooms.,https://bedes.lbl.gov/node/74ae3421-7517-46aa-993c-b36d40796c85,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Deck,4557,2db579ef-905f-47e5-b801-9418b9b4b1b6,Deck,"A deck is a structure of planks or plates, approximately horizontal, extending out from the exterior of the building and is open to the weather.",https://bedes.lbl.gov/node/2db579ef-905f-47e5-b801-9418b9b4b1b6,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Courtyard,4558,28c4fc71-a2bf-4d5f-b02b-ca7be744fbf5,Courtyard,A courtyard is an unroofed area that is completely or mostly enclosed by the walls of a the surrounding structure.,https://bedes.lbl.gov/node/28c4fc71-a2bf-4d5f-b02b-ca7be744fbf5,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Atrium,4559,51c49162-8a2b-4071-8367-44506e73d6e0,Atrium,"An atrium is a large open space located within a building, extending several stories high and having a glazed roof.",https://bedes.lbl.gov/node/51c49162-8a2b-4071-8367-44506e73d6e0,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Other,4560,,,,,,
Unknown,4561,,,,,,
Family household,4562,1f60d9ae-b008-4892-8f5a-f834863365e2,Family household,A family consisting of two parents and children.,https://bedes.lbl.gov/node/1f60d9ae-b008-4892-8f5a-f834863365e2,9990e638-f884-446b-9218-c5855a7e7955,1.0
"Married couple, no children",4563,ca0aaee0-3418-43aa-af2d-289a75e8a5c0,Married couple no children,"A married couple with no children,",https://bedes.lbl.gov/node/ca0aaee0-3418-43aa-af2d-289a75e8a5c0,9990e638-f884-446b-9218-c5855a7e7955,0.9925925925925926
"Male householder, no spouse",4564,9f89527e-7b08-4866-815a-c1541453e599,Male householder no spouse,A male parent with children and no spouse.,https://bedes.lbl.gov/node/9f89527e-7b08-4866-815a-c1541453e599,9990e638-f884-446b-9218-c5855a7e7955,0.9925925925925926
"Female householder, no spouse",4565,dd55069c-0d14-400c-b313-bf473cad6617,Female householder no spouse,A female parent with children and no spouse.,https://bedes.lbl.gov/node/dd55069c-0d14-400c-b313-bf473cad6617,9990e638-f884-446b-9218-c5855a7e7955,0.993103448275862
Cooperative household,4566,8f43f687-a3e9-4adc-b948-6e6e81a9c55f,Cooperative household,A household of people living together like a family but not in legal relationships or related to each other.,https://bedes.lbl.gov/node/8f43f687-a3e9-4adc-b948-6e6e81a9c55f,9990e638-f884-446b-9218-c5855a7e7955,1.0
Nonfamily household,4567,bdf3fe00-0542-4ec3-bd44-1819242af9b7,Nonfamily household,A nonfamily household consists of a householder living alone (a one-person household) or where the householder shares the home exclusively with people to whom he/she is not related.,https://bedes.lbl.gov/node/bdf3fe00-0542-4ec3-bd44-1819242af9b7,9990e638-f884-446b-9218-c5855a7e7955,1.0
Single male,4568,5a492d53-a2b0-4ee6-b7dc-957ad659320a,Single male,"One adult male who has never-married, is widowed, or divorced, and living alone.",https://bedes.lbl.gov/node/5a492d53-a2b0-4ee6-b7dc-957ad659320a,9990e638-f884-446b-9218-c5855a7e7955,1.0
Single female,4569,b9b8d3e2-6b05-4e3d-8274-07c0dc697301,Single female,"One adult female who has never-married, is widowed, or divorced, and living alone.",https://bedes.lbl.gov/node/b9b8d3e2-6b05-4e3d-8274-07c0dc697301,9990e638-f884-446b-9218-c5855a7e7955,1.0
Student community,4570,10e1d13e-e5b9-4261-8d40-7ad3e9ff14f6,Student community,Occupants are exclusively students and associated staff.,https://bedes.lbl.gov/node/10e1d13e-e5b9-4261-8d40-7ad3e9ff14f6,9990e638-f884-446b-9218-c5855a7e7955,1.0
Military community,4571,9f192c6b-c9be-45c8-9143-938d5376d82f,Military community,Occupants are exclusively military personnel and associated staff.,https://bedes.lbl.gov/node/9f192c6b-c9be-45c8-9143-938d5376d82f,9990e638-f884-446b-9218-c5855a7e7955,1.0
Independent seniors community,4572,812eaabf-ff4b-4f12-ac2a-ad60b2c87b2c,Independent seniors community,Occupants are seniors aged 55 or older who do not require health-related care.,https://bedes.lbl.gov/node/812eaabf-ff4b-4f12-ac2a-ad60b2c87b2c,9990e638-f884-446b-9218-c5855a7e7955,1.0
Special accessibility needs community,4573,d55cc9e3-aec1-4c65-949c-19900beb5f61,Special accessibility needs community,Occupants have special accessibility needs that are met by the design of the premises.,https://bedes.lbl.gov/node/d55cc9e3-aec1-4c65-949c-19900beb5f61,9990e638-f884-446b-9218-c5855a7e7955,1.0
Government subsidized community,4574,a76d67f9-eb41-43e0-ac7a-71bb87397653,Government subsidized community,"Occupants participate in subsidized housing, a government sponsored economic assistance program aimed towards alleviating housing costs and expenses for people in need with low to moderate incomes.",https://bedes.lbl.gov/node/a76d67f9-eb41-43e0-ac7a-71bb87397653,9990e638-f884-446b-9218-c5855a7e7955,1.0
Therapeutic community,4575,84a94721-74c3-4d66-b780-dcd1ad6b0901,Therapeutic community,Occupants participate in a group-based approach to to long-term psychotherapy and rehabilitation.,https://bedes.lbl.gov/node/84a94721-74c3-4d66-b780-dcd1ad6b0901,9990e638-f884-446b-9218-c5855a7e7955,1.0
No specific occupant type,4576,f6826bf3-6e03-41f4-9315-533100a04653,No specific occupant type,Occupants do not belong to a specific classification.,https://bedes.lbl.gov/node/f6826bf3-6e03-41f4-9315-533100a04653,9990e638-f884-446b-9218-c5855a7e7955,1.0
For-profit organization,4577,086e991f-c325-4049-af53-89f4e5dd07c1,For profit organization,Occupants are employees of an organization seeking profit from business services.,https://bedes.lbl.gov/node/086e991f-c325-4049-af53-89f4e5dd07c1,9990e638-f884-446b-9218-c5855a7e7955,0.9478919631093544
Religious organization,4578,bee7b002-6e82-4d58-8a4d-124f40f39cf3,Religious organization,Occupants are members of a religion-supporting organization.,https://bedes.lbl.gov/node/bee7b002-6e82-4d58-8a4d-124f40f39cf3,9990e638-f884-446b-9218-c5855a7e7955,1.0
Non-profit organization,4579,934831b2-3379-4d39-84a6-1263366fdfca,Non profit organization,Occupants are members or employees of an organization seeking to provide a benefit to the public at no profit to the organization.,https://bedes.lbl.gov/node/934831b2-3379-4d39-84a6-1263366fdfca,9990e638-f884-446b-9218-c5855a7e7955,0.9478919631093544
Government organization,4580,0059e159-c2dd-4b12-b2ef-4a1d14d659ba,Government organization,Occupants are members or employees of a government-sponsored organization.,https://bedes.lbl.gov/node/0059e159-c2dd-4b12-b2ef-4a1d14d659ba,9990e638-f884-446b-9218-c5855a7e7955,1.0
Federal government,4581,1d32c525-ab75-479b-a425-9be8c045a5e6,Federal government,Occupants are members or employees of the federal government.,https://bedes.lbl.gov/node/1d32c525-ab75-479b-a425-9be8c045a5e6,9990e638-f884-446b-9218-c5855a7e7955,1.0
State government,4582,a47e8a57-35c9-4d33-87e9-36c84648918f,State government,Occupants are members or employees of state government.,https://bedes.lbl.gov/node/a47e8a57-35c9-4d33-87e9-36c84648918f,9990e638-f884-446b-9218-c5855a7e7955,1.0
Local government,4583,5c08e58e-2ebf-4e35-bd4e-6658ad0bfb92,Local government,Occupants are members or employees of local government.,https://bedes.lbl.gov/node/5c08e58e-2ebf-4e35-bd4e-6658ad0bfb92,9990e638-f884-446b-9218-c5855a7e7955,1.0
Property,4584,6664b3be-8b39-4560-b45d-9cac30b2730d,Property,The premises is meant to provide shelter to property rather than people.,https://bedes.lbl.gov/node/6664b3be-8b39-4560-b45d-9cac30b2730d,9990e638-f884-446b-9218-c5855a7e7955,1.0
Animals,4585,446fcb1e-868e-4750-990f-25083d5d90e0,Animals,The premises is meant to provide shelter to animals rather than people.,https://bedes.lbl.gov/node/446fcb1e-868e-4750-990f-25083d5d90e0,9990e638-f884-446b-9218-c5855a7e7955,1.0
Other,4586,,,,,,
Vacant,4587,18da0be8-d625-45da-9ae4-3372b6ceb058,Vacant,Not occupied by the primary occupant type for this premises.,https://bedes.lbl.gov/node/18da0be8-d625-45da-9ae4-3372b6ceb058,c96ba8d5-cb5a-4163-8ca7-d62a24b3de34,1.0
Unknown,4588,,,,,,
Peak total occupants,4589,d7d7520d-0a35-4439-b112-6dcb43938928,Peak total occupants,"Average number of occupants during the peak occupancy, including employees/residents and customers/guests.",https://bedes.lbl.gov/node/d7d7520d-0a35-4439-b112-6dcb43938928,0f74ee3f-107b-48dd-878f-8d3a8ee389ca,1.0
Adults,4590,c551a990-7acf-426e-8ed5-077f4fb86cf0,Adults,Number of people over the age of 18 residing in the premises at least 50% of the time.,https://bedes.lbl.gov/node/c551a990-7acf-426e-8ed5-077f4fb86cf0,0f74ee3f-107b-48dd-878f-8d3a8ee389ca,1.0
Children,4591,316719d1-63b3-458b-a61d-429d6f795733,Children,Number of people under the age of 18 residing in the premises at least 50% of the time.,https://bedes.lbl.gov/node/316719d1-63b3-458b-a61d-429d6f795733,0f74ee3f-107b-48dd-878f-8d3a8ee389ca,1.0
Average residents,4592,b714486a-1389-45cd-b3cd-fd305925df60,Average residents,Average number of residents at any one time.,https://bedes.lbl.gov/node/b714486a-1389-45cd-b3cd-fd305925df60,0f74ee3f-107b-48dd-878f-8d3a8ee389ca,1.0
