attribute_name,transformed_name,attribute_id,attribute_path,bedes_content_uuid,bedes_term,bedes_category,bedes_definition,bedes_url,distance,match_type,matched_to_term,term_or_lo,matched_term_URL,matched_to_word,matched_word_example_URL,unmatched_words
LightingSystem,Lighting System,73545,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem,,,,,,,Words: all Term,"Lighting,  System","List-Option,  List-Option","https://bedes.lbl.gov/node/a54236cc-4a99-46aa-b62c-294097a531b3, https://bedes.lbl.gov/node/17088d19-ae84-4a27-8905-add18338ebef",,,
LampType,Lamp Type,73546,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.LampType,b0b0b5fb-2906-40a2-9125-b701d38ae570,Lamp Type,Loads,"A lamp is a replaceable component, or bulb, which is designed to produce light from electricity, though, non-electric lamps also exist.",https://bedes.lbl.gov/node/b0b0b5fb-2906-40a2-9125-b701d38ae570,1.0,Term-to-Term Match,,,,,,
Incandescent,Incandescent,73547,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.LampType.Incandescent,80c19b81-50ba-4604-92a3-c1c6c3e51a81,Incandescent,,"An incandescent bulb is an electric light which produces light with a wire filament heated to a high temperature by an electric current passing through it, until it glows.",https://bedes.lbl.gov/node/80c19b81-50ba-4604-92a3-c1c6c3e51a81,1.0,Term-to-List-Option Match,,,,,,
LampLabel,Lamp Label,73548,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.LampType.Incandescent.LampLabel,,,,,,,Words: all Term,"Lamp,  Label","List-Option,  List-Option","https://bedes.lbl.gov/node/31bcb5ea-66d6-45dc-b5b0-446e721ec386, https://bedes.lbl.gov/node/943e7b5a-1c1b-4039-85ca-1af5fce9afda",,,
LinearFluorescent,Linear Fluorescent,73549,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.LampType.LinearFluorescent,,,,,,,"Words: Term, Word",Fluorescent,List-Option,https://bedes.lbl.gov/node/11701a82-1b64-4bca-8dc4-5606317c7da2,Linear,https://bedes.lbl.gov/node/0e39131b-e420-4fe5-8e39-254a5d41b001,
LampLabel,Lamp Label,73550,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.LampType.LinearFluorescent.LampLabel,,,,,,,Words: all Term,"Lamp,  Label","List-Option,  List-Option","https://bedes.lbl.gov/node/31bcb5ea-66d6-45dc-b5b0-446e721ec386, https://bedes.lbl.gov/node/943e7b5a-1c1b-4039-85ca-1af5fce9afda",,,
LampLength,Lamp Length,73551,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.LampType.LinearFluorescent.LampLength,,,,,,,Words: all Term,"Lamp,  Length","List-Option,  Term","https://bedes.lbl.gov/node/31bcb5ea-66d6-45dc-b5b0-446e721ec386, https://bedes.lbl.gov/node/c2ce3a65-5b45-4888-a52b-68cbdd8f2337",,,
CompactFluorescent,Compact Fluorescent,73552,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.LampType.CompactFluorescent,49e8896f-df47-482d-b1f9-442b6b302ced,Compact fluorescent,,"A compact fluorescent lamp (CFL), also called compact fluorescent light, energy-saving light, and compact fluorescent tube, is a fluorescent lamp designed to replace an incandescent lamp; some types fit into light fixtures formerly used for incandescent lamps. The lamps use a tube which is curved or folded to fit into the space of an incandescent bulb, and a compact electronic ballast in the base of the lamp.",https://bedes.lbl.gov/node/49e8896f-df47-482d-b1f9-442b6b302ced,1.0,Term-to-List-Option Match,,,,,,
LampLabel,Lamp Label,73553,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.LampType.CompactFluorescent.LampLabel,,,,,,,Words: all Term,"Lamp,  Label","List-Option,  List-Option","https://bedes.lbl.gov/node/31bcb5ea-66d6-45dc-b5b0-446e721ec386, https://bedes.lbl.gov/node/943e7b5a-1c1b-4039-85ca-1af5fce9afda",,,
FluorescentStartType,Fluorescent Start Type,73554,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.LampType.CompactFluorescent.FluorescentStartType,,,,,,,"Words: Term, Word","Fluorescent,  Start","List-Option,  List-Option","https://bedes.lbl.gov/node/11701a82-1b64-4bca-8dc4-5606317c7da2, https://bedes.lbl.gov/node/0595bde8-ad32-4104-8b41-5d841220ad57",Type,https://bedes.lbl.gov/node/de020bd3-d8df-47d9-a283-07ff78275c84,
Halogen,Halogen,73555,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.LampType.Halogen,9a9f1dcf-9eae-4296-ae9d-9ade902b663f,Halogen,,"A halogen lamp is an incandescent lamp that has a small amount of a halogen such as iodine or bromine added. The combination of the halogen gas and the tungsten filament produces a halogen cycle chemical reaction which redeposits evaporated tungsten back onto the filament, increasing its life and maintaining the clarity of the envelope.",https://bedes.lbl.gov/node/9a9f1dcf-9eae-4296-ae9d-9ade902b663f,1.0,Term-to-List-Option Match,,,,,,
LampLabel,Lamp Label,73556,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.LampType.Halogen.LampLabel,,,,,,,Words: all Term,"Lamp,  Label","List-Option,  List-Option","https://bedes.lbl.gov/node/31bcb5ea-66d6-45dc-b5b0-446e721ec386, https://bedes.lbl.gov/node/943e7b5a-1c1b-4039-85ca-1af5fce9afda",,,
TransformerNeeded,Transformer Needed,73557,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.LampType.Halogen.TransformerNeeded,996bc0ab-01ab-4350-bd50-49a1efe38eab,Transformer needed,,Halogen lamps that are low voltage (12V or 24 V) require a transformer to operate.,https://bedes.lbl.gov/node/996bc0ab-01ab-4350-bd50-49a1efe38eab,1.0,Term-to-List-Option Match,,,,,,
HighIntensityDischarge,High Intensity Discharge,73558,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.LampType.HighIntensityDischarge,7584bfdd-5ac5-4ba0-8665-f8e5e8512988,High intensity discharge,,High-intensity discharge lamps (HID lamps) are a type of electrical gas-discharge lamp which produces light by means of an electric arc between tungsten electrodes housed inside a translucent or transparent fused quartz or fused alumina arc tube.,https://bedes.lbl.gov/node/7584bfdd-5ac5-4ba0-8665-f8e5e8512988,1.0,Term-to-List-Option Match,,,,,,
LampLabel,Lamp Label,73559,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.LampType.HighIntensityDischarge.LampLabel,,,,,,,Words: all Term,"Lamp,  Label","List-Option,  List-Option","https://bedes.lbl.gov/node/31bcb5ea-66d6-45dc-b5b0-446e721ec386, https://bedes.lbl.gov/node/943e7b5a-1c1b-4039-85ca-1af5fce9afda",,,
MetalHalideStartType,Metal Halide Start Type,73560,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.LampType.HighIntensityDischarge.MetalHalideStartType,,,,,,,"Words: Term, Word","Metal Halide,  Start","List-Option,  List-Option","https://bedes.lbl.gov/node/fcf1ecd0-0fba-4717-a504-ef3d026af0d2, https://bedes.lbl.gov/node/0595bde8-ad32-4104-8b41-5d841220ad57",Type,https://bedes.lbl.gov/node/de020bd3-d8df-47d9-a283-07ff78275c84,
SolidStateLighting,Solid State Lighting,73561,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.LampType.SolidStateLighting,e22600ac-e7d2-4e13-a6cf-2e935acecaaf,Solid state lighting,,Solid state lighting (SSL) include both light-emitting diode (LED) and organic light emitting diode (OLED) technologies.,https://bedes.lbl.gov/node/e22600ac-e7d2-4e13-a6cf-2e935acecaaf,1.0,Term-to-List-Option Match,,,,,,
LampLabel,Lamp Label,73562,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.LampType.SolidStateLighting.LampLabel,,,,,,,Words: all Term,"Lamp,  Label","List-Option,  List-Option","https://bedes.lbl.gov/node/31bcb5ea-66d6-45dc-b5b0-446e721ec386, https://bedes.lbl.gov/node/943e7b5a-1c1b-4039-85ca-1af5fce9afda",,,
TransformerNeeded,Transformer Needed,73563,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.LampType.SolidStateLighting.TransformerNeeded,996bc0ab-01ab-4350-bd50-49a1efe38eab,Transformer needed,,Halogen lamps that are low voltage (12V or 24 V) require a transformer to operate.,https://bedes.lbl.gov/node/996bc0ab-01ab-4350-bd50-49a1efe38eab,1.0,Term-to-List-Option Match,,,,,,
Induction,Induction,73564,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.LampType.Induction,71f1c028-789b-44dc-a433-bf598a21007b,Induction,,"The internal electrodeless lamp or induction light is a gas discharge lamp in which the power required to generate light is transferred from outside the lamp envelope to the gas inside via an electric or magnetic field, in contrast with a typical gas discharge lamp that uses internal electrodes connected to the power supply by conductors that pass through the lamp envelope.",https://bedes.lbl.gov/node/71f1c028-789b-44dc-a433-bf598a21007b,1.0,Term-to-List-Option Match,,,,,,
FluorescentStartType,Fluorescent Start Type,73565,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.LampType.Induction.FluorescentStartType,,,,,,,"Words: Term, Word","Fluorescent,  Start","List-Option,  List-Option","https://bedes.lbl.gov/node/11701a82-1b64-4bca-8dc4-5606317c7da2, https://bedes.lbl.gov/node/0595bde8-ad32-4104-8b41-5d841220ad57",Type,https://bedes.lbl.gov/node/de020bd3-d8df-47d9-a283-07ff78275c84,
Neon,Neon,73566,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.LampType.Neon,7c89f368-d39f-42bf-8a15-38312d397a5a,Neon,,A neon lamp (also neon glow lamp) is a miniature gas discharge lamp. The lamp typically consists of a small glass capsule that contains a mixture of neon and other gases at a low pressure and two electrodes (an anode and a cathode).,https://bedes.lbl.gov/node/7c89f368-d39f-42bf-8a15-38312d397a5a,1.0,Term-to-List-Option Match,,,,,,
Plasma,Plasma,73567,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.LampType.Plasma,e23731e7-3930-47bb-bfc7-5bce0f1b9f2d,Plasma,,Plasma lamps are a type of gas discharge lamp energized by radio frequency (RF) power.,https://bedes.lbl.gov/node/e23731e7-3930-47bb-bfc7-5bce0f1b9f2d,1.0,Term-to-List-Option Match,,,,,,
Photoluminescent,Photoluminescent,73568,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.LampType.Photoluminescent,142e03f9-7b1c-4037-b705-ab62afc24e5a,Photoluminescent,,"Photoluminescent lighting is similar to self-luminous lighting, in that it does not use any energy, instead, photoluminescent matter emits light from the absorption of photons.",https://bedes.lbl.gov/node/142e03f9-7b1c-4037-b705-ab62afc24e5a,1.0,Term-to-List-Option Match,,,,,,
SelfLuminous,Self Luminous,73569,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.LampType.SelfLuminous,894ee338-0d27-4761-a562-e6f9144ce14e,Self luminous,,"Self-Luminous lighting is similar to photoluminescent lighting given that it does not use any energy, but self-luminous bulbs use gaseous matter.",https://bedes.lbl.gov/node/894ee338-0d27-4761-a562-e6f9144ce14e,1.0,Term-to-List-Option Match,,,,,,
OtherCombination,Other Combination,73570,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.LampType.OtherCombination,,,,,,,Words: all Term,"Other,  Combination","List-Option,  List-Option","https://bedes.lbl.gov/node/c74c8cd6-1e51-4fe0-acfb-74edd82e5455, https://bedes.lbl.gov/node/771fc34a-7d8d-469b-b045-4f8fb3ef47a7",,,
Unknown,Unknown,73571,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.LampType.Unknown,086ae16f-060f-42e5-aed7-9111b7d859db,Unknown,,Unknown,https://bedes.lbl.gov/node/086ae16f-060f-42e5-aed7-9111b7d859db,1.0,Term-to-List-Option Match,,,,,,
BallastType,Ballast Type,73572,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.BallastType,61c6894b-e162-49ad-a440-56bc2fd6ea32,Ballast Type,Loads,A ballast is a piece of equipment required to control the starting and operating voltages of electrical gas discharge lights.,https://bedes.lbl.gov/node/61c6894b-e162-49ad-a440-56bc2fd6ea32,1.0,Term-to-Term Match,,,,,,
InputVoltage,Input Voltage,73573,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.InputVoltage,fa17de14-c03c-48a5-ac3b-a94ef10c4499,Input Voltage,Loads,Voltage rating for lighting system.,https://bedes.lbl.gov/node/fa17de14-c03c-48a5-ac3b-a94ef10c4499,1.0,Term-to-Term Match,,,,,,
InstallationType,Installation Type,73574,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.InstallationType,57972855-6a46-4821-b390-0b939d6cae5f,Installation Type,Loads,Installation of lamp relative to mounting surface.,https://bedes.lbl.gov/node/57972855-6a46-4821-b390-0b939d6cae5f,1.0,Term-to-Term Match,,,,,,
LightingDirection,Lighting Direction,73575,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.LightingDirection,9dcbc329-058a-482c-8e86-25f802c634f4,Lighting Direction,Loads,Directional design of lighting luminaire(s).,https://bedes.lbl.gov/node/9dcbc329-058a-482c-8e86-25f802c634f4,1.0,Term-to-Term Match,,,,,,
DimmingCapability,Dimming Capability,73576,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.DimmingCapability,,,,,,,Words: all Word,,,,"Dimming,  Capability","https://bedes.lbl.gov/node/efc7c556-c95b-4b97-835b-4da9c431bca4, https://bedes.lbl.gov/node/cc876462-1a64-4a80-8b05-80d47cd81bc4",
MinimumDimmingLightFraction,Minimum Dimming Light Fraction,73577,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.DimmingCapability.MinimumDimmingLightFraction,,,,,,,"Words: Term, Word","Minimum,  Light","List-Option,  List-Option","https://bedes.lbl.gov/node/cbc79305-96bb-4fdf-bfca-8eca07364ce5, https://bedes.lbl.gov/node/b3f8c092-59f8-464e-90a1-ff26010bf38c","Dimming,  Fraction","https://bedes.lbl.gov/node/efc7c556-c95b-4b97-835b-4da9c431bca4, https://bedes.lbl.gov/node/f5e46b67-69e7-4df4-9bdc-2a1badd478b0",
MinimumDimmingPowerFraction,Minimum Dimming Power Fraction,73578,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.DimmingCapability.MinimumDimmingPowerFraction,,,,,,,"Words: Term, Word","Power Fraction,  Minimum","List-Option,  List-Option","https://bedes.lbl.gov/node/3de637cc-7103-40f7-9553-ed04db6a0ffc, https://bedes.lbl.gov/node/cbc79305-96bb-4fdf-bfca-8eca07364ce5",Dimming,https://bedes.lbl.gov/node/efc7c556-c95b-4b97-835b-4da9c431bca4,
PercentPremisesServed,Percent Premises Served,73579,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.PercentPremisesServed,,,,,,,Words: all Term,"Percent,  Premises,  Served","List-Option,  List-Option,  List-Option","https://bedes.lbl.gov/node/89c7adf4-76b6-4b05-8580-ba19cd5b5631, https://bedes.lbl.gov/node/195698ac-0fbc-4457-9b6d-71c95d98f564, https://bedes.lbl.gov/node/34a2ace6-d943-4c8e-a567-990f15c180b7",,,
InstalledPower,Installed Power,73580,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.InstalledPower,,,,,,,Words: all Term,"Installed,  Power","List-Option,  List-Option","https://bedes.lbl.gov/node/89e2f3f7-3a4e-42f5-bed5-3c1bb8113edd, https://bedes.lbl.gov/node/9ee77602-520f-4069-9170-6b01cd495bb9",,,
NumberOfLampsPerLuminaire,Number Of Lamps Per Luminaire,73581,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.NumberOfLampsPerLuminaire,,,,,,,"Words: Term, Word","Lamps,  Luminaire","List-Option,  List-Option","https://bedes.lbl.gov/node/31bcb5ea-66d6-45dc-b5b0-446e721ec386, https://bedes.lbl.gov/node/dfb6e970-34c4-4417-957d-542ebdd8a471","Number,  Of,  Per","https://bedes.lbl.gov/node/a2330c7a-2740-43c2-8296-5a02c610bd64, https://bedes.lbl.gov/node/3d8f4d75-8578-46ef-8d4c-e94b00be54fa, https://bedes.lbl.gov/node/907b3c8d-3d08-4ab8-b4db-edc3f32ec9a0",
NumberOfLampsPerBallast,Number Of Lamps Per Ballast,73582,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.NumberOfLampsPerBallast,,,,,,,"Words: Term, Word","Lamps,  Ballast","List-Option,  List-Option","https://bedes.lbl.gov/node/31bcb5ea-66d6-45dc-b5b0-446e721ec386, https://bedes.lbl.gov/node/4d5866d3-a157-4989-a13d-53ea77eca64f","Number,  Of,  Per","https://bedes.lbl.gov/node/a2330c7a-2740-43c2-8296-5a02c610bd64, https://bedes.lbl.gov/node/3d8f4d75-8578-46ef-8d4c-e94b00be54fa, https://bedes.lbl.gov/node/907b3c8d-3d08-4ab8-b4db-edc3f32ec9a0",
NumberOfBallastsPerLuminaire,Number Of Ballasts Per Luminaire,73583,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.NumberOfBallastsPerLuminaire,,,,,,,"Words: Term, Word","Ballasts,  Luminaire","List-Option,  List-Option","https://bedes.lbl.gov/node/4d5866d3-a157-4989-a13d-53ea77eca64f, https://bedes.lbl.gov/node/dfb6e970-34c4-4417-957d-542ebdd8a471","Number,  Of,  Per","https://bedes.lbl.gov/node/a2330c7a-2740-43c2-8296-5a02c610bd64, https://bedes.lbl.gov/node/3d8f4d75-8578-46ef-8d4c-e94b00be54fa, https://bedes.lbl.gov/node/907b3c8d-3d08-4ab8-b4db-edc3f32ec9a0",
NumberOfLuminaires,Number Of Luminaires,73584,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.NumberOfLuminaires,,,,,,,"Words: Term, Word",Luminaires,List-Option,https://bedes.lbl.gov/node/dfb6e970-34c4-4417-957d-542ebdd8a471,"Number,  Of","https://bedes.lbl.gov/node/a2330c7a-2740-43c2-8296-5a02c610bd64, https://bedes.lbl.gov/node/3d8f4d75-8578-46ef-8d4c-e94b00be54fa",
OutsideLighting,Outside Lighting,73585,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.OutsideLighting,,,,,,,"Words: Term, Word",Lighting,List-Option,https://bedes.lbl.gov/node/a54236cc-4a99-46aa-b62c-294097a531b3,Outside,https://bedes.lbl.gov/node/cbd4ccb5-e38c-44bf-9d01-e030ed3a6c89,
ReflectorType,Reflector Type,73586,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.ReflectorType,1d06ee5e-8eb1-4ca9-824a-2d1a0988e5ad,Reflector Type,Loads,Characteristics of the lamp luminaire.,https://bedes.lbl.gov/node/1d06ee5e-8eb1-4ca9-824a-2d1a0988e5ad,1.0,Term-to-Term Match,,,,,,
LightingEfficacy,Lighting Efficacy,73587,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.LightingEfficacy,,,,,,,Words: all Term,"Lighting,  Efficacy","List-Option,  List-Option","https://bedes.lbl.gov/node/a54236cc-4a99-46aa-b62c-294097a531b3, https://bedes.lbl.gov/node/d22dd486-3b20-4f56-8eef-d287e912580a",,,
WorkPlaneHeight,Work Plane Height,73588,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.WorkPlaneHeight,b4563179-3fea-485f-9f36-62098494665f,Work plane height,,Distance from the finished floor to the work plane.  Used to calculate vertical distance from the work plane to the centerline of the lighting luminaire,https://bedes.lbl.gov/node/b4563179-3fea-485f-9f36-62098494665f,1.0,Term-to-List-Option Match,,,,,,
LuminaireHeight,Luminaire Height,73589,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.LuminaireHeight,,,,,,,Words: all Term,"Luminaire,  Height","List-Option,  Term","https://bedes.lbl.gov/node/dfb6e970-34c4-4417-957d-542ebdd8a471, https://bedes.lbl.gov/node/1ec70a6b-70cf-45f5-85ee-3c77476d3451",,,
FixtureSpacing,Fixture Spacing,73590,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.FixtureSpacing,,,,,,,"Words: Term, Word",Spacing,Term,https://bedes.lbl.gov/node/19641859-7081-4495-b2ae-70330afbd8f9,Fixture,https://bedes.lbl.gov/node/8b608e50-79c8-45ec-b601-e0c20099072e,
RatedLampLife,Rated Lamp Life,73591,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.RatedLampLife,,,,,,,"Words: Term, Word","Rated,  Lamp","List-Option,  List-Option","https://bedes.lbl.gov/node/ce9707b0-d447-471a-aea5-ddcde9d4a981, https://bedes.lbl.gov/node/31bcb5ea-66d6-45dc-b5b0-446e721ec386",Life,https://bedes.lbl.gov/node/de842487-26fc-4e5f-975e-247023bf94f1,
Controls,Controls,73592,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.Controls,,,,,,,Words: all Word,,,,Controls,https://bedes.lbl.gov/node/68c9b062-aeb0-4f0a-9a3c-3769bcaaddf4,
Control,Control,73593,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.Controls.Control,,,,,,,Words: all Word,,,,Control,https://bedes.lbl.gov/node/68c9b062-aeb0-4f0a-9a3c-3769bcaaddf4,
AdvancedPowerStrip,Advanced Power Strip,73594,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.Controls.Control.AdvancedPowerStrip,7568628a-3eb4-417f-8185-02a5139e7a4d,Advanced power strip,,Advanced Power Strips (APS) have built-in features that are designed to reduce the amount of energy used by manyconsumer electronics by  shutting off the supply power to devices that are not in use.,https://bedes.lbl.gov/node/7568628a-3eb4-417f-8185-02a5139e7a4d,1.0,Term-to-List-Option Match,,,,,,
ControlStrategy,Control Strategy,73595,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.Controls.Control.AdvancedPowerStrip.ControlStrategy,8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40,Control Strategy,Controls and Operations,Control logic or strategy that is programed into the system.,https://bedes.lbl.gov/node/8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40,1.0,Term-to-Term Match,,,,,,
ControlSystemType,Control System Type,73596,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.Controls.Control.AdvancedPowerStrip.ControlSystemType,,,,,,,"Words: Term, Word",System,List-Option,https://bedes.lbl.gov/node/17088d19-ae84-4a27-8905-add18338ebef,"Control,  Type","https://bedes.lbl.gov/node/68c9b062-aeb0-4f0a-9a3c-3769bcaaddf4, https://bedes.lbl.gov/node/de020bd3-d8df-47d9-a283-07ff78275c84",
Analog,Analog,73597,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.Controls.Control.AdvancedPowerStrip.ControlSystemType.Analog,0d90d2be-5b21-4e9f-9e40-b5aa0909d8e2,Analog,,"A television product which has an NTSC, PAL, or SECAM tuner, and may have analog video inputs (e.g., composite video, component video, S-video, RGB).",https://bedes.lbl.gov/node/0d90d2be-5b21-4e9f-9e40-b5aa0909d8e2,1.0,Term-to-List-Option Match,,,,,,
CommunicationProtocol,Communication Protocol,73598,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.Controls.Control.AdvancedPowerStrip.ControlSystemType.Analog.CommunicationProtocol,,,,,,,Words: all Word,,,,"Communication,  Protocol","https://bedes.lbl.gov/node/73ab9964-1cf9-46eb-a102-4e7131e52acc, https://bedes.lbl.gov/node/73ab9964-1cf9-46eb-a102-4e7131e52acc",
Digital,Digital,73599,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.Controls.Control.AdvancedPowerStrip.ControlSystemType.Digital,0e420d91-142d-4794-89df-dadee4178a88,Digital,,"A television product which has at least one digital tuner or at least one digital video input (e.g., HDMI). Products with an analog tuner and both analog and digital inputs are considered digital products under this specification.",https://bedes.lbl.gov/node/0e420d91-142d-4794-89df-dadee4178a88,1.0,Term-to-List-Option Match,,,,,,
CommunicationProtocol,Communication Protocol,73600,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.Controls.Control.AdvancedPowerStrip.ControlSystemType.Digital.CommunicationProtocol,,,,,,,Words: all Word,,,,"Communication,  Protocol","https://bedes.lbl.gov/node/73ab9964-1cf9-46eb-a102-4e7131e52acc, https://bedes.lbl.gov/node/73ab9964-1cf9-46eb-a102-4e7131e52acc",
Pneumatic,Pneumatic,73601,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.Controls.Control.AdvancedPowerStrip.ControlSystemType.Pneumatic,55ffb6cf-74d4-4abe-b8ce-f9a9d82e097f,Pneumatic,,,https://bedes.lbl.gov/node/55ffb6cf-74d4-4abe-b8ce-f9a9d82e097f,1.0,Term-to-List-Option Match,,,,,,
Other,Other,73602,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.Controls.Control.AdvancedPowerStrip.ControlSystemType.Other,1bf118dd-9a9e-440c-8e8f-b3a92ab62855,Other,,Other,https://bedes.lbl.gov/node/1bf118dd-9a9e-440c-8e8f-b3a92ab62855,1.0,Term-to-List-Option Match,,,,,,
OtherCommunicationProtocolName,Other Communication Protocol Name,73603,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.Controls.Control.AdvancedPowerStrip.ControlSystemType.Other.OtherCommunicationProtocolName,,,,,,,"Words: Term, Word","Other,  Name","List-Option,  List-Option","https://bedes.lbl.gov/node/c74c8cd6-1e51-4fe0-acfb-74edd82e5455, https://bedes.lbl.gov/node/7f7a2ada-00a2-4354-9c71-18c024765239","Communication,  Protocol","https://bedes.lbl.gov/node/73ab9964-1cf9-46eb-a102-4e7131e52acc, https://bedes.lbl.gov/node/73ab9964-1cf9-46eb-a102-4e7131e52acc",
OtherControlStrategyName,Other Control Strategy Name,73604,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.Controls.Control.AdvancedPowerStrip.OtherControlStrategyName,,,,,,,Words: all Term,"Control Strategy,  Other,  Name","Term,  List-Option,  List-Option","https://bedes.lbl.gov/node/8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40, https://bedes.lbl.gov/node/c74c8cd6-1e51-4fe0-acfb-74edd82e5455, https://bedes.lbl.gov/node/7f7a2ada-00a2-4354-9c71-18c024765239",,,
Daylighting,Daylighting,73605,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.Controls.Control.Daylighting,c1034246-fbd3-4201-a2f4-025f2a8f8fe4,Daylighting,,Control based on some aspect of daylighting,https://bedes.lbl.gov/node/c1034246-fbd3-4201-a2f4-025f2a8f8fe4,1.0,Term-to-List-Option Match,,,,,,
ControlSensor,Control Sensor,73606,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.Controls.Control.Daylighting.ControlSensor,,,,,,,"Words: Term, Word",Sensor,List-Option,https://bedes.lbl.gov/node/3cf90191-c2d5-4d4e-815a-d9cce051cb7e,Control,https://bedes.lbl.gov/node/68c9b062-aeb0-4f0a-9a3c-3769bcaaddf4,
ControlSteps,Control Steps,73607,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.Controls.Control.Daylighting.ControlSteps,,,,,,,"Words: Word, Unmatched",,,,Control,https://bedes.lbl.gov/node/68c9b062-aeb0-4f0a-9a3c-3769bcaaddf4,Steps
ControlStrategy,Control Strategy,73608,BuildingSync.Facilities.Facility.Systems.LightingSystems.LightingSystem.Controls.Control.Daylighting.ControlStrategy,8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40,Control Strategy,Controls and Operations,Control logic or strategy that is programed into the system.,https://bedes.lbl.gov/node/8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40,1.0,Term-to-Term Match,,,,,,
